Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
RJ; ;M;NA;Klebsiella oxytoca; ; ; ; ;0; ; ; ;Gentamicina;R;7;0.0;0.23
RJ;0;M;NA;Acinetobacter baumannii; ; ; ; ; ; ; ; ;Imipenem;R;13;0.03;3.27
RN; ; ; ; ;Imipenem;R;13; ;0;F;NA;Acinetobacter baumannii; ; ; ;0.02;32.71
RN; ; ; ;Acinetobacter baumannii; ;R; ; ;0; ;NA; ; ; ;13;0.47;56.83
RN; ; ; ;Acinetobacter baumannii; ;R;10; ;0;M;NA; ; ; ; ;0;0
RN; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;R; ; ;0;M;NA; ; ; ;13;0.02;24.46
RN; ; ;NA; ; ; ; ; ;0;M; ;Acinetobacter baumannii;Ceftriaxona;R;13;0.03;0.58
RN; ; ;NA;Acinetobacter baumannii; ;R;13; ; ;M; ; ;Ampicilina/Sulbactam; ; ;0.01;2.87
RN; ;F; ; ; ; ; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;S;12;0.0;0.17
RN; ;F; ; ;Meropenem; ; ; ; ; ; ; ; ; ; ;0;0
RN; ;M; ; ;Cefepime;S;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.01;62.07
RN; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ; ;0; ;PARDA; ; ;S;13;0.0;3.3
RN;0; ;NA; ; ;R; ; ; ;F; ;Acinetobacter lwoffii;Cefotaxima; ;7;0.0;0.03
RN;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ; ;M; ; ; ; ;12;0.01;5.59
RN;0;F; ; ;Cefepime; ;13; ; ; ;PRETA; ; ;R; ;0.0;0.93
RN;0;F; ; ;Cefepime;S; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;0.01;8.42
RN;0;M; ; ; ; ;2; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam;S; ;0.0;2.56
RN;0;M; ; ;Amicacina; ; ; ; ; ;PARDA;Klebsiella pneumoniae subsp. pneumoniae; ;S;13;0.01;2.64
RN;0;M;NA; ;Cefepime; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.03;37.96
RO; ; ; ; ;Cefoxitina;R; ; ;0;M;NA;Acinetobacter baumannii; ; ; ;0.03;65.06
RO;0;F;PARDA; ; ;R;10; ; ; ; ; ;Cefuroxima; ; ;0.0;12.5
RO;0;M;PARDA; ;Cefuroxima;R; ; ; ; ; ;Acinetobacter baumannii; ; ;8;0.0;10.0
RS; ; ; ; ; ; ; ; ; ; ;NA; ; ; ; ;X;0
RS; ; ; ; ; ; ; ; ; ; ;NA; ;Ampicilina; ; ;X;4.55
RS; ; ; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;44.57
RS; ; ; ; ; ; ; ; ; ;F;NA; ; ; ; ;X;42.19
RS; ; ; ; ; ; ; ; ;0; ; ; ; ;R; ;43.64;82.83
RS; ; ; ; ; ; ; ; ;0; ; ; ; ;R; ;43.65;82.83
RS; ; ; ; ; ; ; ; ;0; ;BRANCA;Acinetobacter baumannii;Tobramicina;R;13;0.08;0.15
RS; ; ; ; ; ; ; ; ;0; ;NA; ; ; ; ;52.42;99.56
RS; ; ; ; ; ; ; ; ;0; ;NA; ; ; ; ;52.45;99.56
RS; ; ; ; ; ; ; ; ;0;F;NA; ;Cefepime;R;13;0.72;1.37
RS; ; ; ; ; ; ; ; ;0;M;NA;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol;R; ;0.44;0.83
RS; ; ; ; ; ; ;12; ;0; ;BRANCA;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol;R; ;0.04;0.45
RS; ; ; ; ; ; ;13; ;0; ; ; ;Ampicilina;R; ;X;4.56
RS; ; ; ; ; ; ;13; ;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefotaxima;R; ;0.4;1.32
RS; ; ; ; ; ;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;X;3.08
RS; ; ; ; ; ;R; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;44.29
RS; ; ; ; ; ;R; ; ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Nitrofurantoina; ; ;0.31;0.71
RS; ; ; ; ; ;R; ; ; ;M; ; ;Tobramicina; ; ;0.84;1.92
RS; ; ; ; ; ;R; ; ; ;M;NA; ; ; ;13;X;32.22
RS; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;43.63;99.75
RS; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;43.67;99.75
RS; ; ; ; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;32.38;74.02
RS; ; ; ; ; ;R; ; ;0; ;NA; ; ; ; ;43.63;99.75
RS; ; ; ; ; ;R; ; ;0;F; ; ;Levofloxacina; ; ;1.2;2.75
RS; ; ; ; ; ;R;12; ; ;M; ; ;Ampicilina; ; ;X;3.27
RS; ; ; ; ; ;R;12; ; ;M; ;Acinetobacter baumannii;Gentamicina; ; ;0.08;1.03
RS; ; ; ; ; ;R;13; ; ; ; ; ; ; ; ;0;0
RS; ; ; ; ; ;R;13; ; ; ;NA; ; ; ; ;X;0
RS; ; ; ; ; ;R;13; ; ; ;NA; ;Cefoxitina; ; ;1.16;4.56
RS; ; ; ; ; ;R;13; ;0; ; ; ; ; ; ;X;99.91
RS; ; ; ; ; ;R;13; ;0;F;NA;Acinetobacter baumannii; ; ; ;1.95;7.7
RS; ; ; ; ; ;R;13; ;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ; ;0.56;2.19
RS; ; ; ; ; ;R;13; ;0;M;NA;Klebsiella oxytoca;Cefuroxima; ; ;0.01;0.03
RS; ; ; ; ; ;R;13; ;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ;0.68;2.69
RS; ; ; ; ;Amicacina; ; ; ;0; ;NA; ; ;S;13;1.35;41.38
RS; ; ; ; ;Ampicilina; ; ; ; ; ; ; ; ; ;13;X;58.19
RS; ; ; ; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;94.95
RS; ; ; ; ;Ampicilina; ; ; ; ; ;NA; ; ; ;13;X;58.19
RS; ; ; ; ;Ampicilina; ; ; ;0;M;NA; ; ; ; ;X;55.88
RS; ; ; ; ;Ampicilina; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;96.69
RS; ; ; ; ;Cefepime; ; ; ; ; ; ; ; ; ; ;0;0
RS; ; ; ; ;Cefoxitina; ; ; ;0; ;NA; ; ;R; ;1.97;82.31
RS; ; ; ; ;Cefoxitina; ;13; ;0;M;NA; ; ; ; ;X;54.21
RS; ; ; ; ;Imipenem;S;12; ;0;M;NA;Acinetobacter baumannii; ; ; ;0.0;1.22
RS; ; ; ; ;Levofloxacina; ; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;41.61
RS; ; ; ; ;Levofloxacina; ;13; ;0; ; ; ; ; ; ;X;99.86
RS; ; ; ; ;Levofloxacina; ;13; ;0; ;NA; ; ;R; ;X;91.46
RS; ; ; ; ;Levofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.92
RS; ; ; ; ;Levofloxacina;R;13; ;0; ;NA; ; ; ; ;X;99.92
RS; ; ; ; ;Meropenem; ; ; ;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;12;0.13;4.13
RS; ; ; ; ;Meropenem;R;12; ;0;M;NA;Klebsiella oxytoca; ; ; ;0.01;2.67
RS; ; ; ; ;Trimetoprim/Sulfametoxazol; ; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ; ;Trimetoprim/Sulfametoxazol;R; ; ;0; ; ; ; ; ;13;X;57.82
RS; ; ; ;Acinetobacter baumannii; ;R; ; ;0;F;BRANCA; ;Ampicilina/Sulbactam; ;12;0.01;0.1
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ;PRETA; ;Amicacina; ; ;0.04;0.09
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ;M; ; ;Ampicilina;R; ;X;3.2
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ; ;13;X;59.32
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0;F;NA; ;Cefotaxima;R;12;0.09;0.23
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ; ;R; ;X;82.5
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ;Ampicilina;R; ;X;5.74
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ;Cefotaxima; ; ;0.76;3.25
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0;F; ; ; ;R; ;X;38.16
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ;13;19.37;59.71
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ;Ciprofloxacina; ; ;X;6.48
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0;F; ; ;Levofloxacina; ;13;0.57;1.76
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ; ; ; ;X;99.89
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.94
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;99.94
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ;R; ;X;99.95
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ;NA; ; ;R; ;X;99.95
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ;M;NA; ; ;R; ;X;53.74
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13; ; ;M; ; ; ; ; ;X;53.76
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ;0;F;BRANCA; ; ; ; ;0.08;6.75
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina; ; ; ;0;M;NA; ; ;R;13;0.64;28.34
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Nitrofurantoina; ; ; ;0;F;PRETA; ; ;R;11;0.0;0.09
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ; ; ; ;NA; ; ; ;13;X;59.42
RS; ; ;BRANCA; ; ; ; ; ;0;M; ; ; ;R;13;3.27;27.45
RS; ; ;BRANCA; ; ; ;13; ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina;R; ;0.06;0.85
RS; ; ;BRANCA;Acinetobacter baumannii;Gentamicina; ; ; ; ;M; ; ; ; ;12;0.03;9.86
RS; ; ;NA; ; ; ; ; ;0; ; ; ; ; ;13;X;57.72
RS; ; ;NA; ; ; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;39.32;74.69
RS; ; ;NA; ; ; ; ; ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Amoxacilina/Acido Clavulanico;R;13;0.66;1.27
RS; ; ;NA; ; ; ;13; ; ; ; ; ; ;R; ;X;83.67
RS; ; ;NA; ; ; ;13; ;0; ; ; ; ;R; ;X;83.59
RS; ; ;NA; ; ;R; ; ; ; ; ; ; ; ; ;0;0
RS; ; ;NA; ; ;R; ; ; ; ; ; ;Cefepime; ; ;X;6.44
RS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;43.63;99.75
RS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;43.64;99.75
RS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ;13;X;58.18
RS; ; ;NA; ; ;R; ; ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;13;0.58;1.33
RS; ; ;NA; ; ;R;13; ; ; ; ; ; ; ; ;0;0
RS; ; ;NA; ; ;S;13; ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Amicacina; ; ;0.67;17.0
RS; ; ;NA; ; ;S;3; ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Amicacina; ; ;0.0;10.81
RS; ; ;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;94.95
RS; ; ;NA; ;Ampicilina; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;96.69
RS; ; ;NA; ;Ampicilina;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ;NA; ;Ampicilina;R;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;96.96
RS; ; ;NA; ;Cefazolina; ;12; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.23;91.26
RS; ; ;NA; ;Imipenem;R;10; ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.03;36.84
RS; ; ;NA; ;Levofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.92
RS; ; ;NA; ;Meropenem;R; ; ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.65;21.8
RS; ; ;NA;Acinetobacter baumannii; ; ; ; ;0;M; ; ;Levofloxacina;R;13;0.25;2.49
RS; ; ;NA;Klebsiella oxytoca; ; ; ; ;0;F; ; ;Trimetoprim/Sulfametoxazol;R;12;0.01;0.33
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;X;99.57
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ; ;R; ;X;82.5
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0;F; ; ;Imipenem;R; ;0.51;2.17
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ; ;32.22;99.8
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0;M; ; ;Cefoxitina; ; ;0.61;3.17
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R;13;X;59.22
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ;R; ;X;99.95
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ;M; ; ; ;R; ;X;53.74
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R;13; ;0;F; ; ; ; ; ;0.58;45.96
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Meropenem;R; ; ;0;M; ; ; ; ;9;0.04;2.05
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol; ; ; ;0;F; ; ; ;R;10;0.02;0.84
RS; ; ;PRETA; ;Ceftriaxona; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;9;0.0;1.2
RS; ;F; ; ; ; ; ; ; ; ; ; ; ;R; ;X;82.82
RS; ;F; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefoxitina;R;13;0.52;2.35
RS; ;F; ; ; ; ; ; ;0; ;NA;Acinetobacter baumannii;Ceftriaxona;R; ;0.24;1.11
RS; ;F; ; ; ; ;13; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Amicacina;R; ;0.03;0.22
RS; ;F; ; ; ;R; ; ;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;13;0.09;0.51
RS; ;F; ; ; ;S;12; ;0; ;NA;Acinetobacter baumannii;Tetraciclina; ; ;0.01;2.88
RS; ;F; ; ;Cefoxitina; ; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;8;0.02;1.67
RS; ;F; ; ;Piperacilina/Tazobactam;R; ; ;0; ;BRANCA;Acinetobacter baumannii; ; ;13;0.06;4.85
RS; ;F; ; ;Piperacilina/Tazobactam;R; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;10;0.02;1.58
RS; ;F; ;Acinetobacter baumannii;Ceftriaxona; ; ; ;0; ;NA; ; ;R;12;0.03;12.31
RS; ;F; ;Acinetobacter baumannii;Ciprofloxacina;R; ; ;0; ; ; ; ; ; ;0.27;99.52
RS; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ;R; ;14.31;81.85
RS; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ;NA; ;Ampicilina; ; ;1.0;6.94
RS; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;11; ;0; ; ; ;Ertapenem; ; ;0.08;6.41
RS; ;F;BRANCA;Acinetobacter baumannii; ;R;9; ;0; ; ; ;Cefepime; ; ;0.0;8.7
RS; ;F;NA; ; ; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam; ; ;1.0;4.53
RS; ;F;NA; ; ; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina;R;13;0.37;1.67
RS; ;F;NA; ; ; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Amicacina;S; ;0.57;4.17
RS; ;F;NA; ; ; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R; ;0.58;4.28
RS; ;F;NA; ; ;I;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;1.01;55.85
RS; ;F;NA; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;8.92;48.68
RS; ;F;NA; ; ;R;11; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;0.08;5.24
RS; ;F;NA; ;Ceftriaxona;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.58;46.61
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ;Ampicilina;R;13;0.62;3.54
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ;Colistin; ;13;0.24;1.39
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ;Gentamicina; ;12;0.15;0.85
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ;Ampicilina;R; ;X;5.7
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ;Cefuroxima; ;1;4.66;32.48
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13; ; ; ; ; ; ; ; ;0;0
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina; ; ; ;0; ; ; ; ;R; ;0.61;98.34
RS; ;F;PRETA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ;Imipenem; ; ;0.01;5.29
RS; ;M; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;59.18
RS; ;M; ; ; ; ;13; ; ; ; ; ; ; ; ;X;0
RS; ;M; ; ; ;R; ; ; ; ;NA; ; ; ; ;X;0
RS; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;25.24;99.82
RS; ;M; ; ; ;R; ; ;0; ;NA;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol; ; ;0.44;1.74
RS; ;M; ; ; ;R;12; ; ; ; ; ;Ampicilina; ; ;X;5.26
RS; ;M; ; ; ;R;13; ;0; ; ; ; ; ; ;X;0
RS; ;M; ; ; ;R;13; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Amoxacilina/Acido Clavulanico; ; ;0.66;4.74
RS; ;M; ; ;Amoxacilina/Acido Clavulanico; ;13; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.66;93.61
RS; ;M; ; ;Cefoxitina; ;8; ;0; ; ; ; ;S; ;0.01;13.56
RS; ;M; ; ;Levofloxacina;R; ; ;0; ;BRANCA;Acinetobacter baumannii; ; ;13;0.11;6.73
RS; ;M; ;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol; ; ; ;0; ;NA; ; ;S;11;0.01;1.33
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ; ; ;X;0
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ;NA; ;Ceftriaxona;R; ;0.67;5.35
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;NA; ;Piperacilina/Tazobactam; ;13;0.71;3.97
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ;13;10.38;57.79
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ;Ampicilina; ; ;X;6.98
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.95
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;99.95
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ;R; ;X;99.91
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ;0; ;NA; ; ;R; ;0.72;99.91
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Aztreonam; ;10; ; ; ; ; ; ; ; ;X;0
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Imipenem;R; ; ;0; ;NA; ; ; ;8;0.03;3.01
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina;R;13; ;0; ;BRANCA; ; ; ; ;0.11;16.6
RS; ;M;BRANCA; ; ;R;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina; ; ;0.11;3.28
RS; ;M;BRANCA; ;Ampicilina; ;13; ;0; ; ; ; ; ; ;0;0
RS; ;M;BRANCA; ;Cefepime;R;9; ;0; ; ;Acinetobacter baumannii; ; ; ;0.01;38.1
RS; ;M;BRANCA;Acinetobacter sp.;Gentamicina;R; ; ;0; ; ; ; ; ;13;0.01;74.07
RS; ;M;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ;Ceftriaxona;R;13;0.11;2.87
RS; ;M;NA; ; ; ; ; ;0; ; ; ; ; ; ;30.15;99.72
RS; ;M;NA; ; ; ; ; ;0; ; ; ; ;R; ;X;83.07
RS; ;M;NA; ; ; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina;R;12;0.21;0.68
RS; ;M;NA; ; ; ;10; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem;R; ;0.03;3.24
RS; ;M;NA; ; ; ;12; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Amicacina;S; ;0.2;3.73
RS; ;M;NA; ; ;R; ; ;0; ; ; ;Cefoxitina; ;13;X;2.49
RS; ;M;NA; ; ;R; ; ;0; ; ;Klebsiella oxytoca;Meropenem; ;12;0.01;0.05
RS; ;M;NA; ; ;R;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ;0.68;4.85
RS; ;M;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;94.14
RS; ;M;NA; ;Gentamicina; ; ; ;0; ; ; ; ; ;13;1.04;54.96
RS; ;M;NA; ;Meropenem; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.65;34.27
RS; ;M;NA;Klebsiella oxytoca; ;I; ; ;0; ; ; ;Amicacina; ;10;0.02;0.41
RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ;Cefepime;R;13;0.6;2.77
RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ;Meropenem;R;11;0.1;0.45
RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ;Piperacilina/Tazobactam;R;13;0.71;3.26
RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Amoxacilina/Acido Clavulanico; ; ; ;0; ; ; ; ;R;12;0.21;17.26
RS;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;43.62;83.2
RS;0; ; ; ; ; ; ; ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Imipenem;S;13;0.11;0.21
RS;0; ; ; ; ; ; ; ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Tigeciclina;I;13;1.81;3.46
RS;0; ; ; ; ; ;13; ; ; ;BRANCA;Acinetobacter baumannii; ;R; ;2.08;6.86
RS;0; ; ; ; ; ;13; ; ;M;NA;Klebsiella oxytoca;Tobramicina;R; ;0.02;0.06
RS;0; ; ; ; ;R; ; ; ; ;NA; ; ; ; ;0;0
RS;0; ; ; ; ;R; ; ; ;M;NA; ;Cefazolina; ; ;0.8;1.85
RS;0; ; ; ; ;R;11; ; ; ; ; ;Meropenem; ; ;0.28;7.06
RS;0; ; ; ; ;R;13; ; ;M;NA;Acinetobacter baumannii;Imipenem; ; ;0.25;1.0
RS;0; ; ; ; ;S; ; ; ; ;NA; ;Cefepime; ; ;0.26;3.77
RS;0; ; ; ; ;S;13; ; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol; ; ;0.15;3.85
RS;0; ; ; ;Aztreonam;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;26.92
RS;0; ; ; ;Cefoxitina; ;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ; ;Cefoxitina;R;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ; ;Ceftazidima; ; ; ; ; ;NA;Acinetobacter baumannii; ; ;13;0.42;48.8
RS;0; ; ; ;Imipenem; ;13; ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;0.11;5.75
RS;0; ; ;Acinetobacter baumannii; ; ;13; ; ;M;BRANCA; ; ;R; ;1.33;24.15
RS;0; ; ;Acinetobacter baumannii;Amicacina; ;12; ; ;F;NA; ; ;R; ;0.03;21.43
